tab 	er_samples
er_citation_names	er_expedition_name	er_location_name	er_sample_alternatives	er_sample_name	er_site_name	magic_method_codes	sample_azimuth	sample_bed_dip	sample_bed_dip_direction	sample_class	sample_composite_depth	sample_core_depth	sample_date	sample_dip	sample_lat	sample_lithology	sample_lon	sample_type
This study	318	U1361A		318-U1361A-004H_4A-1.1	318-U1361A-004H_4A-1.1	FS-C-DRILL-IODP:SO-V	0			Sedimentary		33.6		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-004H_4A-1.15	318-U1361A-004H_4A-1.15	FS-C-DRILL-IODP:SO-V	0			Sedimentary		33.65		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-004H_4A-1.2	318-U1361A-004H_4A-1.2	FS-C-DRILL-IODP:SO-V	0			Sedimentary		33.7		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-004H_4A-1.25	318-U1361A-004H_4A-1.25	FS-C-DRILL-IODP:SO-V	0			Sedimentary		33.75		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-004H_4A-1.3	318-U1361A-004H_4A-1.3	FS-C-DRILL-IODP:SO-V	0			Sedimentary		33.8		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-004H_4A-1.35	318-U1361A-004H_4A-1.35	FS-C-DRILL-IODP:SO-V	0			Sedimentary		33.85		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-004H_4A-1.4	318-U1361A-004H_4A-1.4	FS-C-DRILL-IODP:SO-V	0			Sedimentary		33.9		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-004H_4A-1.45	318-U1361A-004H_4A-1.45	FS-C-DRILL-IODP:SO-V	0			Sedimentary		33.95		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-004H_5A-0.15	318-U1361A-004H_5A-0.15	FS-C-DRILL-IODP:SO-V	0			Sedimentary		34.15		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-004H_5A-0.2	318-U1361A-004H_5A-0.2	FS-C-DRILL-IODP:SO-V	0			Sedimentary		34.2		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-004H_5A-0.25	318-U1361A-004H_5A-0.25	FS-C-DRILL-IODP:SO-V	0			Sedimentary		34.25		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-004H_5A-0.3	318-U1361A-004H_5A-0.3	FS-C-DRILL-IODP:SO-V	0			Sedimentary		34.3		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-004H_5A-0.35	318-U1361A-004H_5A-0.35	FS-C-DRILL-IODP:SO-V	0			Sedimentary		34.35		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-004H_5A-0.4	318-U1361A-004H_5A-0.4	FS-C-DRILL-IODP:SO-V	0			Sedimentary		34.4		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-004H_5A-0.45	318-U1361A-004H_5A-0.45	FS-C-DRILL-IODP:SO-V	0			Sedimentary		34.45		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-004H_5A-0.5	318-U1361A-004H_5A-0.5	FS-C-DRILL-IODP:SO-V	0			Sedimentary		34.5		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-004H_5A-0.55	318-U1361A-004H_5A-0.55	FS-C-DRILL-IODP:SO-V	0			Sedimentary		34.55		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-004H_5A-0.6	318-U1361A-004H_5A-0.6	FS-C-DRILL-IODP:SO-V	0			Sedimentary		34.6		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-004H_5A-0.65	318-U1361A-004H_5A-0.65	FS-C-DRILL-IODP:SO-V	0			Sedimentary		34.65		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-004H_5A-0.7	318-U1361A-004H_5A-0.7	FS-C-DRILL-IODP:SO-V	0			Sedimentary		34.7		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-004H_5A-0.75	318-U1361A-004H_5A-0.75	FS-C-DRILL-IODP:SO-V	0			Sedimentary		34.75		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-004H_5A-0.8	318-U1361A-004H_5A-0.8	FS-C-DRILL-IODP:SO-V	0			Sedimentary		34.8		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-004H_5A-0.85	318-U1361A-004H_5A-0.85	FS-C-DRILL-IODP:SO-V	0			Sedimentary		34.85		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-004H_5A-0.9	318-U1361A-004H_5A-0.9	FS-C-DRILL-IODP:SO-V	0			Sedimentary		34.9		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-004H_5A-0.95	318-U1361A-004H_5A-0.95	FS-C-DRILL-IODP:SO-V	0			Sedimentary		34.95		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-004H_5A-1	318-U1361A-004H_5A-1	FS-C-DRILL-IODP:SO-V	0			Sedimentary		35		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-004H_5A-1.05	318-U1361A-004H_5A-1.05	FS-C-DRILL-IODP:SO-V	0			Sedimentary		35.05		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-004H_5A-1.1	318-U1361A-004H_5A-1.1	FS-C-DRILL-IODP:SO-V	0			Sedimentary		35.1		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-004H_5A-1.15	318-U1361A-004H_5A-1.15	FS-C-DRILL-IODP:SO-V	0			Sedimentary		35.15		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-004H_5A-1.2	318-U1361A-004H_5A-1.2	FS-C-DRILL-IODP:SO-V	0			Sedimentary		35.2		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-004H_5A-1.25	318-U1361A-004H_5A-1.25	FS-C-DRILL-IODP:SO-V	0			Sedimentary		35.25		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-004H_5A-1.3	318-U1361A-004H_5A-1.3	FS-C-DRILL-IODP:SO-V	0			Sedimentary		35.3		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-004H_5A-1.35	318-U1361A-004H_5A-1.35	FS-C-DRILL-IODP:SO-V	0			Sedimentary		35.35		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-004H_5A-1.4	318-U1361A-004H_5A-1.4	FS-C-DRILL-IODP:SO-V	0			Sedimentary		35.4		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-004H_5A-1.45	318-U1361A-004H_5A-1.45	FS-C-DRILL-IODP:SO-V	0			Sedimentary		35.45		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-004H_6A-0.1	318-U1361A-004H_6A-0.1	FS-C-DRILL-IODP:SO-V	0			Sedimentary		35.6		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-004H_6A-0.15	318-U1361A-004H_6A-0.15	FS-C-DRILL-IODP:SO-V	0			Sedimentary		35.65		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-004H_6A-0.2	318-U1361A-004H_6A-0.2	FS-C-DRILL-IODP:SO-V	0			Sedimentary		35.7		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-004H_6A-0.25	318-U1361A-004H_6A-0.25	FS-C-DRILL-IODP:SO-V	0			Sedimentary		35.75		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-004H_6A-0.3	318-U1361A-004H_6A-0.3	FS-C-DRILL-IODP:SO-V	0			Sedimentary		35.8		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-004H_6A-0.35	318-U1361A-004H_6A-0.35	FS-C-DRILL-IODP:SO-V	0			Sedimentary		35.85		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-004H_6A-0.4	318-U1361A-004H_6A-0.4	FS-C-DRILL-IODP:SO-V	0			Sedimentary		35.9		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-004H_6A-0.45	318-U1361A-004H_6A-0.45	FS-C-DRILL-IODP:SO-V	0			Sedimentary		35.95		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-004H_6A-0.5	318-U1361A-004H_6A-0.5	FS-C-DRILL-IODP:SO-V	0			Sedimentary		36		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-004H_6A-0.55	318-U1361A-004H_6A-0.55	FS-C-DRILL-IODP:SO-V	0			Sedimentary		36.05		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-004H_6A-0.6	318-U1361A-004H_6A-0.6	FS-C-DRILL-IODP:SO-V	0			Sedimentary		36.1		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_2A-0.1	318-U1361A-005H_2A-0.1	FS-C-DRILL-IODP:SO-V	0			Sedimentary		39.1		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_2A-0.15	318-U1361A-005H_2A-0.15	FS-C-DRILL-IODP:SO-V	0			Sedimentary		39.15		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_2A-0.2	318-U1361A-005H_2A-0.2	FS-C-DRILL-IODP:SO-V	0			Sedimentary		39.2		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_2A-0.25	318-U1361A-005H_2A-0.25	FS-C-DRILL-IODP:SO-V	0			Sedimentary		39.25		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_2A-0.3	318-U1361A-005H_2A-0.3	FS-C-DRILL-IODP:SO-V	0			Sedimentary		39.3		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_2A-0.35	318-U1361A-005H_2A-0.35	FS-C-DRILL-IODP:SO-V	0			Sedimentary		39.35		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_2A-0.4	318-U1361A-005H_2A-0.4	FS-C-DRILL-IODP:SO-V	0			Sedimentary		39.4		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_2A-0.45	318-U1361A-005H_2A-0.45	FS-C-DRILL-IODP:SO-V	0			Sedimentary		39.45		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_2A-0.5	318-U1361A-005H_2A-0.5	FS-C-DRILL-IODP:SO-V	0			Sedimentary		39.5		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_2A-0.55	318-U1361A-005H_2A-0.55	FS-C-DRILL-IODP:SO-V	0			Sedimentary		39.55		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_2A-0.6	318-U1361A-005H_2A-0.6	FS-C-DRILL-IODP:SO-V	0			Sedimentary		39.6		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_2A-0.65	318-U1361A-005H_2A-0.65	FS-C-DRILL-IODP:SO-V	0			Sedimentary		39.65		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_2A-0.7	318-U1361A-005H_2A-0.7	FS-C-DRILL-IODP:SO-V	0			Sedimentary		39.7		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_2A-0.75	318-U1361A-005H_2A-0.75	FS-C-DRILL-IODP:SO-V	0			Sedimentary		39.75		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_2A-0.8	318-U1361A-005H_2A-0.8	FS-C-DRILL-IODP:SO-V	0			Sedimentary		39.8		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_2A-0.85	318-U1361A-005H_2A-0.85	FS-C-DRILL-IODP:SO-V	0			Sedimentary		39.85		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_2A-0.9	318-U1361A-005H_2A-0.9	FS-C-DRILL-IODP:SO-V	0			Sedimentary		39.9		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_2A-0.95	318-U1361A-005H_2A-0.95	FS-C-DRILL-IODP:SO-V	0			Sedimentary		39.95		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_2A-1	318-U1361A-005H_2A-1	FS-C-DRILL-IODP:SO-V	0			Sedimentary		40		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_2A-1.05	318-U1361A-005H_2A-1.05	FS-C-DRILL-IODP:SO-V	0			Sedimentary		40.05		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_2A-1.1	318-U1361A-005H_2A-1.1	FS-C-DRILL-IODP:SO-V	0			Sedimentary		40.1		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_2A-1.15	318-U1361A-005H_2A-1.15	FS-C-DRILL-IODP:SO-V	0			Sedimentary		40.15		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_2A-1.2	318-U1361A-005H_2A-1.2	FS-C-DRILL-IODP:SO-V	0			Sedimentary		40.2		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_2A-1.25	318-U1361A-005H_2A-1.25	FS-C-DRILL-IODP:SO-V	0			Sedimentary		40.25		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_2A-1.3	318-U1361A-005H_2A-1.3	FS-C-DRILL-IODP:SO-V	0			Sedimentary		40.3		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_2A-1.35	318-U1361A-005H_2A-1.35	FS-C-DRILL-IODP:SO-V	0			Sedimentary		40.35		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_2A-1.4	318-U1361A-005H_2A-1.4	FS-C-DRILL-IODP:SO-V	0			Sedimentary		40.4		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_2A-1.45	318-U1361A-005H_2A-1.45	FS-C-DRILL-IODP:SO-V	0			Sedimentary		40.45		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_3A-0.1	318-U1361A-005H_3A-0.1	FS-C-DRILL-IODP:SO-V	0			Sedimentary		40.6		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_3A-0.15	318-U1361A-005H_3A-0.15	FS-C-DRILL-IODP:SO-V	0			Sedimentary		40.65		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_3A-0.2	318-U1361A-005H_3A-0.2	FS-C-DRILL-IODP:SO-V	0			Sedimentary		40.7		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_3A-0.25	318-U1361A-005H_3A-0.25	FS-C-DRILL-IODP:SO-V	0			Sedimentary		40.75		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_3A-0.3	318-U1361A-005H_3A-0.3	FS-C-DRILL-IODP:SO-V	0			Sedimentary		40.8		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_3A-0.35	318-U1361A-005H_3A-0.35	FS-C-DRILL-IODP:SO-V	0			Sedimentary		40.85		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_3A-0.4	318-U1361A-005H_3A-0.4	FS-C-DRILL-IODP:SO-V	0			Sedimentary		40.9		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_3A-0.45	318-U1361A-005H_3A-0.45	FS-C-DRILL-IODP:SO-V	0			Sedimentary		40.95		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_3A-0.5	318-U1361A-005H_3A-0.5	FS-C-DRILL-IODP:SO-V	0			Sedimentary		41		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_3A-0.55	318-U1361A-005H_3A-0.55	FS-C-DRILL-IODP:SO-V	0			Sedimentary		41.05		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_3A-0.6	318-U1361A-005H_3A-0.6	FS-C-DRILL-IODP:SO-V	0			Sedimentary		41.1		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_3A-0.65	318-U1361A-005H_3A-0.65	FS-C-DRILL-IODP:SO-V	0			Sedimentary		41.15		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_3A-0.7	318-U1361A-005H_3A-0.7	FS-C-DRILL-IODP:SO-V	0			Sedimentary		41.2		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_3A-0.75	318-U1361A-005H_3A-0.75	FS-C-DRILL-IODP:SO-V	0			Sedimentary		41.25		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_3A-0.8	318-U1361A-005H_3A-0.8	FS-C-DRILL-IODP:SO-V	0			Sedimentary		41.3		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_3A-0.85	318-U1361A-005H_3A-0.85	FS-C-DRILL-IODP:SO-V	0			Sedimentary		41.35		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_3A-0.9	318-U1361A-005H_3A-0.9	FS-C-DRILL-IODP:SO-V	0			Sedimentary		41.4		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_3A-0.95	318-U1361A-005H_3A-0.95	FS-C-DRILL-IODP:SO-V	0			Sedimentary		41.45		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_3A-1	318-U1361A-005H_3A-1	FS-C-DRILL-IODP:SO-V	0			Sedimentary		41.5		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_3A-1.05	318-U1361A-005H_3A-1.05	FS-C-DRILL-IODP:SO-V	0			Sedimentary		41.55		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_3A-1.1	318-U1361A-005H_3A-1.1	FS-C-DRILL-IODP:SO-V	0			Sedimentary		41.6		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_3A-1.15	318-U1361A-005H_3A-1.15	FS-C-DRILL-IODP:SO-V	0			Sedimentary		41.65		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_3A-1.2	318-U1361A-005H_3A-1.2	FS-C-DRILL-IODP:SO-V	0			Sedimentary		41.7		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_3A-1.25	318-U1361A-005H_3A-1.25	FS-C-DRILL-IODP:SO-V	0			Sedimentary		41.75		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_3A-1.3	318-U1361A-005H_3A-1.3	FS-C-DRILL-IODP:SO-V	0			Sedimentary		41.8		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_3A-1.35	318-U1361A-005H_3A-1.35	FS-C-DRILL-IODP:SO-V	0			Sedimentary		41.85		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_3A-1.4	318-U1361A-005H_3A-1.4	FS-C-DRILL-IODP:SO-V	0			Sedimentary		41.9		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_3A-1.45	318-U1361A-005H_3A-1.45	FS-C-DRILL-IODP:SO-V	0			Sedimentary		41.95		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_4A-0.1	318-U1361A-005H_4A-0.1	FS-C-DRILL-IODP:SO-V	0			Sedimentary		42.1		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_4A-0.15	318-U1361A-005H_4A-0.15	FS-C-DRILL-IODP:SO-V	0			Sedimentary		42.15		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_4A-0.2	318-U1361A-005H_4A-0.2	FS-C-DRILL-IODP:SO-V	0			Sedimentary		42.2		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_4A-0.25	318-U1361A-005H_4A-0.25	FS-C-DRILL-IODP:SO-V	0			Sedimentary		42.25		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_4A-0.3	318-U1361A-005H_4A-0.3	FS-C-DRILL-IODP:SO-V	0			Sedimentary		42.3		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_4A-0.35	318-U1361A-005H_4A-0.35	FS-C-DRILL-IODP:SO-V	0			Sedimentary		42.35		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_4A-0.4	318-U1361A-005H_4A-0.4	FS-C-DRILL-IODP:SO-V	0			Sedimentary		42.4		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_4A-0.45	318-U1361A-005H_4A-0.45	FS-C-DRILL-IODP:SO-V	0			Sedimentary		42.45		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_4A-0.5	318-U1361A-005H_4A-0.5	FS-C-DRILL-IODP:SO-V	0			Sedimentary		42.5		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_4A-0.55	318-U1361A-005H_4A-0.55	FS-C-DRILL-IODP:SO-V	0			Sedimentary		42.55		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_4A-0.6	318-U1361A-005H_4A-0.6	FS-C-DRILL-IODP:SO-V	0			Sedimentary		42.6		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_4A-0.65	318-U1361A-005H_4A-0.65	FS-C-DRILL-IODP:SO-V	0			Sedimentary		42.65		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_4A-0.7	318-U1361A-005H_4A-0.7	FS-C-DRILL-IODP:SO-V	0			Sedimentary		42.7		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_4A-0.75	318-U1361A-005H_4A-0.75	FS-C-DRILL-IODP:SO-V	0			Sedimentary		42.75		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_4A-0.8	318-U1361A-005H_4A-0.8	FS-C-DRILL-IODP:SO-V	0			Sedimentary		42.8		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_4A-0.85	318-U1361A-005H_4A-0.85	FS-C-DRILL-IODP:SO-V	0			Sedimentary		42.85		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_4A-0.9	318-U1361A-005H_4A-0.9	FS-C-DRILL-IODP:SO-V	0			Sedimentary		42.9		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_4A-0.95	318-U1361A-005H_4A-0.95	FS-C-DRILL-IODP:SO-V	0			Sedimentary		42.95		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_4A-1	318-U1361A-005H_4A-1	FS-C-DRILL-IODP:SO-V	0			Sedimentary		43		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_4A-1.05	318-U1361A-005H_4A-1.05	FS-C-DRILL-IODP:SO-V	0			Sedimentary		43.05		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_4A-1.1	318-U1361A-005H_4A-1.1	FS-C-DRILL-IODP:SO-V	0			Sedimentary		43.1		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_4A-1.15	318-U1361A-005H_4A-1.15	FS-C-DRILL-IODP:SO-V	0			Sedimentary		43.15		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_4A-1.2	318-U1361A-005H_4A-1.2	FS-C-DRILL-IODP:SO-V	0			Sedimentary		43.2		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_4A-1.25	318-U1361A-005H_4A-1.25	FS-C-DRILL-IODP:SO-V	0			Sedimentary		43.25		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_4A-1.3	318-U1361A-005H_4A-1.3	FS-C-DRILL-IODP:SO-V	0			Sedimentary		43.3		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_4A-1.35	318-U1361A-005H_4A-1.35	FS-C-DRILL-IODP:SO-V	0			Sedimentary		43.35		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_4A-1.4	318-U1361A-005H_4A-1.4	FS-C-DRILL-IODP:SO-V	0			Sedimentary		43.4		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_4A-1.45	318-U1361A-005H_4A-1.45	FS-C-DRILL-IODP:SO-V	0			Sedimentary		43.45		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_5A-0.1	318-U1361A-005H_5A-0.1	FS-C-DRILL-IODP:SO-V	0			Sedimentary		43.6		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_5A-0.15	318-U1361A-005H_5A-0.15	FS-C-DRILL-IODP:SO-V	0			Sedimentary		43.65		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_5A-0.2	318-U1361A-005H_5A-0.2	FS-C-DRILL-IODP:SO-V	0			Sedimentary		43.7		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_5A-0.25	318-U1361A-005H_5A-0.25	FS-C-DRILL-IODP:SO-V	0			Sedimentary		43.75		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_5A-0.3	318-U1361A-005H_5A-0.3	FS-C-DRILL-IODP:SO-V	0			Sedimentary		43.8		0	-64.2457	Not Specified	143.532	Sediment Layer
This study	318	U1361A		318-U1361A-005H_5A-0.35	318-U1361A-005H_5A-0.35	FS-C-DRILL-IODP:SO-V	0			Sedimentary		43.85		0	-64.2457	Not Specified	143.532	Sediment Layer
