tab 	magic_measurements
er_citation_names	er_sample_name	er_scientist_mail_names	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	measurement_flag	measurement_lab_field_dc	measurement_magn_moment	measurement_number	measurement_standard	measurement_temp	treatment_dc_field	treatment_temp
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	-8.709e-01	-5.686e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	-8.538e-01	-5.649e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	-8.366e-01	-5.613e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	-8.195e-01	-5.574e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	-8.024e-01	-5.538e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	-7.851e-01	-5.500e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	-7.679e-01	-5.461e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	-7.508e-01	-5.421e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	-7.337e-01	-5.383e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	-7.166e-01	-5.342e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	-6.993e-01	-5.301e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	-6.821e-01	-5.260e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	-6.650e-01	-5.220e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	-6.479e-01	-5.177e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	-6.306e-01	-5.133e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	-6.134e-01	-5.088e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	-5.963e-01	-5.044e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	-5.790e-01	-4.998e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	-5.619e-01	-4.952e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	-5.447e-01	-4.904e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	-5.276e-01	-4.855e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	-5.103e-01	-4.805e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	-4.932e-01	-4.754e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	-4.760e-01	-4.700e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	-4.589e-01	-4.647e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	-4.418e-01	-4.591e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	-4.245e-01	-4.533e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	-4.074e-01	-4.472e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	-3.901e-01	-4.410e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	-3.730e-01	-4.345e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	-3.558e-01	-4.278e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	-3.387e-01	-4.206e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	-3.216e-01	-4.131e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	-3.044e-01	-4.055e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	-2.873e-01	-3.973e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	-2.702e-01	-3.887e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	-2.529e-01	-3.796e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	-2.358e-01	-3.700e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	-2.186e-01	-3.597e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	-2.015e-01	-3.490e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	-1.842e-01	-3.372e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	-1.671e-01	-3.248e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	-1.499e-01	-3.114e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	-1.328e-01	-2.967e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	-1.157e-01	-2.809e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	-9.855e-02	-2.633e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	-8.130e-02	-2.438e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	-6.405e-02	-2.216e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	-4.695e-02	-1.961e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	-2.970e-02	-1.653e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	-1.260e-02	-1.270e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	4.500e-03	-7.740e+00	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	2.175e-02	-1.353e+00	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	3.885e-02	5.478e+00	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	5.595e-02	1.143e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	7.320e-02	1.628e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	9.030e-02	2.023e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	1.076e-01	2.345e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	1.247e-01	2.612e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	1.419e-01	2.837e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	1.590e-01	3.028e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	1.761e-01	3.195e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	1.934e-01	3.344e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	2.104e-01	3.477e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	2.277e-01	3.598e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	2.448e-01	3.709e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	2.621e-01	3.812e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	2.792e-01	3.907e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	2.964e-01	3.997e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	3.135e-01	4.080e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	3.306e-01	4.161e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	3.478e-01	4.235e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	3.649e-01	4.308e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	3.822e-01	4.377e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	3.993e-01	4.441e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	4.164e-01	4.506e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	4.335e-01	4.566e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	4.508e-01	4.624e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	4.679e-01	4.681e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	4.850e-01	4.735e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	5.022e-01	4.788e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	5.193e-01	4.840e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	5.364e-01	4.891e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	5.535e-01	4.939e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	5.706e-01	4.988e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	5.877e-01	5.034e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	6.049e-01	5.080e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	6.220e-01	5.126e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	6.391e-01	5.169e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	6.562e-01	5.213e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	6.734e-01	5.255e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	6.906e-01	5.296e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	7.077e-01	5.338e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	7.248e-01	5.378e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	7.419e-01	5.420e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	7.590e-01	5.459e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	7.761e-01	5.498e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	7.933e-01	5.537e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	8.105e-01	5.575e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	8.276e-01	5.613e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	8.447e-01	5.650e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	8.618e-01	5.688e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	8.789e-01	5.726e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	8.960e-01	5.762e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	9.132e-01	5.798e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	9.303e-01	5.834e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	9.474e-01	5.870e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	9.645e-01	5.905e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	9.816e-01	5.941e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	9.989e-01	5.975e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	1.016e+00	6.010e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	1.033e+00	6.045e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	1.050e+00	6.079e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	1.067e+00	6.113e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	1.084e+00	6.148e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	1.101e+00	6.181e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	1.118e+00	6.214e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	1.135e+00	6.248e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	1.153e+00	6.280e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	1.170e+00	6.315e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	1.187e+00	6.347e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-1	IS06a-1:LP-HYS	SIO-Maud	LP-HYS	g	1.201e+00	6.376e+01	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-2	IS06a-2:LP-HYS	SIO-Maud	LP-HYS	g	5.980e-01	1.023e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-2	IS06a-2:LP-HYS	SIO-Maud	LP-HYS	g	5.921e-01	1.017e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-2	IS06a-2:LP-HYS	SIO-Maud	LP-HYS	g	5.861e-01	1.011e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-2	IS06a-2:LP-HYS	SIO-Maud	LP-HYS	g	5.801e-01	1.005e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-2	IS06a-2:LP-HYS	SIO-Maud	LP-HYS	g	5.741e-01	9.994e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-2	IS06a-2:LP-HYS	SIO-Maud	LP-HYS	g	5.681e-01	9.935e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-2	IS06a-2:LP-HYS	SIO-Maud	LP-HYS	g	5.621e-01	9.876e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-2	IS06a-2:LP-HYS	SIO-Maud	LP-HYS	g	5.561e-01	9.816e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-2	IS06a-2:LP-HYS	SIO-Maud	LP-HYS	g	5.501e-01	9.757e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-2	IS06a-2:LP-HYS	SIO-Maud	LP-HYS	g	5.441e-01	9.697e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-2	IS06a-2:LP-HYS	SIO-Maud	LP-HYS	g	5.382e-01	9.636e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-2	IS06a-2:LP-HYS	SIO-Maud	LP-HYS	g	5.322e-01	9.577e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-2	IS06a-2:LP-HYS	SIO-Maud	LP-HYS	g	5.262e-01	9.517e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-2	IS06a-2:LP-HYS	SIO-Maud	LP-HYS	g	5.202e-01	9.456e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-2	IS06a-2:LP-HYS	SIO-Maud	LP-HYS	g	5.142e-01	9.396e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-2	IS06a-2:LP-HYS	SIO-Maud	LP-HYS	g	5.081e-01	9.335e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-2	IS06a-2:LP-HYS	SIO-Maud	LP-HYS	g	5.021e-01	9.274e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-2	IS06a-2:LP-HYS	SIO-Maud	LP-HYS	g	4.962e-01	9.213e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-2	IS06a-2:LP-HYS	SIO-Maud	LP-HYS	g	4.902e-01	9.152e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-2	IS06a-2:LP-HYS	SIO-Maud	LP-HYS	g	4.842e-01	9.090e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-2	IS06a-2:LP-HYS	SIO-Maud	LP-HYS	g	4.782e-01	9.028e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-2	IS06a-2:LP-HYS	SIO-Maud	LP-HYS	g	4.722e-01	8.965e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-2	IS06a-2:LP-HYS	SIO-Maud	LP-HYS	g	4.662e-01	8.903e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-2	IS06a-2:LP-HYS	SIO-Maud	LP-HYS	g	4.602e-01	8.840e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-2	IS06a-2:LP-HYS	SIO-Maud	LP-HYS	g	4.541e-01	8.776e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-2	IS06a-2:LP-HYS	SIO-Maud	LP-HYS	g	4.482e-01	8.713e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-2	IS06a-2:LP-HYS	SIO-Maud	LP-HYS	g	4.422e-01	8.649e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-2	IS06a-2:LP-HYS	SIO-Maud	LP-HYS	g	4.362e-01	8.585e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-2	IS06a-2:LP-HYS	SIO-Maud	LP-HYS	g	4.302e-01	8.519e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-2	IS06a-2:LP-HYS	SIO-Maud	LP-HYS	g	4.242e-01	8.454e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-2	IS06a-2:LP-HYS	SIO-Maud	LP-HYS	g	4.182e-01	8.389e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-2	IS06a-2:LP-HYS	SIO-Maud	LP-HYS	g	4.122e-01	8.323e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-2	IS06a-2:LP-HYS	SIO-Maud	LP-HYS	g	4.061e-01	8.256e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-2	IS06a-2:LP-HYS	SIO-Maud	LP-HYS	g	4.001e-01	8.190e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-2	IS06a-2:LP-HYS	SIO-Maud	LP-HYS	g	3.941e-01	8.122e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-2	IS06a-2:LP-HYS	SIO-Maud	LP-HYS	g	3.881e-01	8.055e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-2	IS06a-2:LP-HYS	SIO-Maud	LP-HYS	g	3.821e-01	7.987e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-2	IS06a-2:LP-HYS	SIO-Maud	LP-HYS	g	3.761e-01	7.919e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-2	IS06a-2:LP-HYS	SIO-Maud	LP-HYS	g	3.702e-01	7.849e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-2	IS06a-2:LP-HYS	SIO-Maud	LP-HYS	g	3.642e-01	7.780e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-2	IS06a-2:LP-HYS	SIO-Maud	LP-HYS	g	3.582e-01	7.710e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-2	IS06a-2:LP-HYS	SIO-Maud	LP-HYS	g	3.522e-01	7.640e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-2	IS06a-2:LP-HYS	SIO-Maud	LP-HYS	g	3.462e-01	7.568e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-2	IS06a-2:LP-HYS	SIO-Maud	LP-HYS	g	3.402e-01	7.497e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-2	IS06a-2:LP-HYS	SIO-Maud	LP-HYS	g	3.342e-01	7.426e-06	1	u	273		273
